"SeasonId","Metric","Name","Value"
"Season4","SuccTackPer","Manoj Kumar",19.04
"Season4","SuccTackPer","Preetam Chhillar",18.18
"Season4","SuccTackPer","Parvesh Bhainswal",17.64
"Season4","SuccTackPer","Ajay Singh",16.66
"Season4","SuccTackPer","Vinod Kumar",16.66
"Season4","SuccTackPer","Jawahar",16.66
"Season4","SuccTackPer","Pardeep Narwal",16.66
"Season4","SuccTackPer","Tushar Patil",16.66
"Season4","SuccTackPer","Pawan Kumar",14.28
"Season4","SuccTackPer","Deepak Niwas Hooda",14.28
"Season4","SuccTackPer","Ajay Thakur",12.5
"Season4","SuccTackPer","Rajesh Mondal",12.5
"Season4","SuccTackPer","Nitin Tomar",12.5
"Season4","SuccTackPer","Rahul Kumar",11.11
"Season4","SuccTackPer","Nilesh Salunke",10
"Season4","SuccTackPer","Parmod Narwal",8.33
"Season4","SuccTackPer","Nitin Madane",7.14
"Season4","SuccTackPer","Jeeva Gopal",0
"Season4","SuccTackPer","Sukesh Hegde",0
"Season4","SuccTackPer","Rishank Devadiga",0
"Season4","SuccTackPer","Selvamani K",0
"Season4","SuccTackPer","Ravi Kumar",0
"Season4","SuccTackPer","Ajay Kumar",0
"Season1","SuperTack","Kalimuthu Balamahendran",6
"Season1","SuperTack","Sandeep Narwal",6
"Season1","SuperTack","Mohit Chhillar",5
"Season1","SuperTack","Dharmaraj Cheralathan",5
"Season1","SuperTack","Surender Nada",4
"Season1","SuperTack","Prashant Chavan",4
"Season1","SuperTack","Sunil Jaipal",4
"Season1","SuperTack","D. Suresh Kumar",4
"Season1","SuperTack","D. Gopu",3
"Season1","SuperTack","Parmod Narwal",3
"Season1","SuperTack","Amit Singh Chhillar",3
"Season1","SuperTack","Wasim Sajjad",3
"Season1","SuperTack","Manoj Kumar",3
"Season1","SuperTack","Nilesh Shinde",3
"Season1","SuperTack","Nitin Madane",2
"Season1","SuperTack","Jitesh Joshi",2
"Season1","SuperTack","Sachin Khambe",2
"Season1","SuperTack","Surjeet Narwal",2
"Season1","SuperTack","Anup Kumar",2
"Season1","SuperTack","Jasmer Singh Gulia",2
"Season1","SuperTack","Wazir Singh",2
"Season1","SuperTack","Ran Singh",2
"Season1","SuperTack","Bajirao Hodage",2
"Season1","SuperTack","Sachin Shingade",1
"Season1","SuperTack","Vijendar Singh",1
"Season1","SuperTack","Girish Maruti Ernak",1
"Season1","SuperTack","Samarjeet Singh",1
"Season1","SuperTack","Vishal Mane",1
"Season1","SuperTack","Vikas Tomar",1
"Season1","SuperTack","Jasvir Singh",1
"Season1","SuperTack","Gurpreet Singh",1
"Season1","SuperTack","Gurvinder Singh",1
"Season1","SuperTack","Dadaso Balaso Awad",1
"Season1","SuperTack","Tae Deok Eom",1
"Season1","SuperTack","Farhad Kamal Gharibi",1
"Season1","SuperTack","Maninder Singh",1
"Season1","SuperTack","Ram Kumar Sah",1
"Season1","SuperTack","Rohit Rana",1
"Season1","SuperTack","Rupesh Tomar",1
"Season1","SuperTack","Shrikant Tewthia",1
"Season1","SuperTack","Shyam Kumar Sah",1
"Season1","SuperTack","Navneet Gautam",1
"Season1","SuperTack","Kashiling Adake",1
"Season1","SuperTack","Kuldeep Singh",1
"Season1","SuperTack","Parveen Kumar",1
"Season1","SuperTack","Rahul Chaudhari",1
"Season1","SuperTack","Rajaguru Subramanian",1
"Season1","SuperTack","Rajesh Mondal",1
"Season1","SuperTack","Rajesh Narwal",1
"Season1","SuperTack","Raju Lal Choudhary",0
"Season1","SuperTack","Rakesh Kumar",0
"Season1","SuperTack","Pravin Niwale",0
"Season1","SuperTack","Punit Kumar Teotia",0
"Season1","SuperTack","Nitin More",0
"Season1","SuperTack","Mahesh Goud",0
"Season1","SuperTack","Mahipal Narwal",0
"Season1","SuperTack","Mandeep Kumar",0
"Season1","SuperTack","Manjeet Chhillar",0
"Season1","SuperTack","Somvir Shekhar",0
"Season1","SuperTack","Sukesh Hegde",0
"Season1","SuperTack","Sunil Hanumanthappa",0
"Season1","SuperTack","Sunil Kumar",0
"Season1","SuperTack","Suresh Pathapalem",0
"Season1","SuperTack","Ravi Dalal",0
"Season1","SuperTack","Rishank Devadiga",0
"Season1","SuperTack","Gokul Shitole",0
"Season1","SuperTack","Md. Arduzzaman Munshi",0
"Season1","SuperTack","V. Satyanarayana",0
"Season1","SuperTack","Vilam Singh",0
"Season1","SuperTack","Shabeer Bappu",0
"Season1","SuperTack","Jaber Hemati Chonehkhan",0
"Season1","SuperTack","Masayuki Shimokawa",0
"Season1","SuperTack","Takamitsu Kono",0
"Season1","SuperTack","Simon Kibura",0
"Season1","SuperTack","Dong Ju Hong",0
"Season1","SuperTack","Jang Kun Lee",0
"Season1","SuperTack","Seong Ryeol Kim",0
"Season1","SuperTack","Sanjay Shrestha",0
"Season1","SuperTack","Waleed Al Hasani",0
"Season1","SuperTack","Atif Waheed",0
"Season1","SuperTack","Wajid Ali",0
"Season1","SuperTack","Sinotharan Kanesharajah",0
"Season1","SuperTack","Wei Yang",0
"Season1","SuperTack","Dovlet Boshimov",0
"Season1","SuperTack","Ajay Thakur",0
"Season1","SuperTack","Deepak Niwas Hooda",0
"Season1","SuperTack","Mohammad Ziaur Rahman",0
"Season1","SuperTack","Ehsan Zamani Fard",0
"Season1","SuperTack","Arbinda Khuntia",0
"Season1","SuperTack","Balbir Singh",0
"Season1","SuperTack","Chandran Ranjit",0
"Season1","SuperTack","Irfan Khan",0
"Season1","SuperTack","Gangadhari Mallesh",0
"Season1","SuperTack","Jeeva Gopal",0
"Season1","SuperTack","Jeeva Kumar",0
"Season1","SuperTack","Sunil Subhash Lande",0
"Season1","SuperTack","Kiran A",0
"Season1","SuperTack","Gurchet Singh",0
"Season1","SuperTack","Prashant Kumar Rai",0
"Season1","SuperTack","Pawan Kumar",0
"Season1","SuperTack","Ravinder Pahal",0
"Season1","SuperTack","Rakesh Singh Kumar",0
"Season1","SuperTack","Preetam Chhillar",0
"Season1","SuperTack","Mangesh Bhagat",0
"Season1","SuperTack","Sagar Khatale",0
"Season1","SuperTack","Swapnil Shinde",0
"Season1","SuperTack","Pradeep Kumar",0
"Season1","SuperTack","Suresu Kumar",0
"Season1","SuperTack","Deepak Kumar Dahiya",0
"Season1","SuperTack","Mahendra Ganesh Rajput",0
"Season2","SuperTack","Jeeva Kumar",7
"Season2","SuperTack","Ravinder Pahal",7
"Season2","SuperTack","Nilesh Shinde",6
"Season2","SuperTack","Manoj Kumar",4
"Season2","SuperTack","Deepak Niwas Hooda",4
"Season2","SuperTack","Ran Singh",4
"Season2","SuperTack","D. Suresh Kumar",4
"Season2","SuperTack","Sachin Khambe",4
"Season2","SuperTack","Ravi Kumar",4
"Season2","SuperTack","Sandeep",4
"Season2","SuperTack","Kuldeep Singh",4
"Season2","SuperTack","Vikas Kale",3
"Season2","SuperTack","Sunil Kumar",3
"Season2","SuperTack","Sandeep Narwal",3
"Season2","SuperTack","Mohit Chhillar",3
"Season2","SuperTack","Dadaso Balaso Awad",2
"Season2","SuperTack","Jasvir Singh",2
"Season2","SuperTack","Gangadhari Mallesh",2
"Season2","SuperTack","Surender Nada",2
"Season2","SuperTack","Prashant Chavan",2
"Season2","SuperTack","Rakesh Singh Kumar",2
"Season2","SuperTack","Rajaguru Subramanian",2
"Season2","SuperTack","Rajesh Narwal",2
"Season2","SuperTack","Somvir Shekhar",2
"Season2","SuperTack","Rupesh Tomar",2
"Season2","SuperTack","Sunil Jaipal",2
"Season2","SuperTack","Vijin Thangadurai",2
"Season2","SuperTack","Fazel Atrachali",2
"Season2","SuperTack","Deepak Kumar",1
"Season2","SuperTack","Hadi Oshtorak",1
"Season2","SuperTack","Sandeep Malik",1
"Season2","SuperTack","Harvinder Singh",1
"Season2","SuperTack","Amit Hooda",1
"Season2","SuperTack","Vijender Singh",1
"Season2","SuperTack","Ashish Kumar",1
"Season2","SuperTack","G.S. Manikandan",1
"Season2","SuperTack","Deepak Dhull",1
"Season2","SuperTack","Pradeep Kumar",1
"Season2","SuperTack","C. Arun",1
"Season2","SuperTack","Shrikant Tewthia",1
"Season2","SuperTack","Samarjeet Singh",1
"Season2","SuperTack","Girish Maruti Ernak",1
"Season2","SuperTack","Prashant Kumar Rai",1
"Season2","SuperTack","Amit Singh Chhillar",1
"Season2","SuperTack","Anup Kumar",1
"Season2","SuperTack","Seong Ryeol Kim",1
"Season2","SuperTack","Dharmaraj Cheralathan",1
"Season2","SuperTack","Manjeet Chhillar",1
"Season2","SuperTack","Navneet Gautam",0
"Season2","SuperTack","Nitin More",0
"Season2","SuperTack","Pravin Niwale",0
"Season2","SuperTack","Rahul Chaudhari",0
"Season2","SuperTack","Jeeva Gopal",0
"Season2","SuperTack","Jitesh Joshi",0
"Season2","SuperTack","Kalimuthu Balamahendran",0
"Season2","SuperTack","Kashiling Adake",0
"Season2","SuperTack","Mahesh Goud",0
"Season2","SuperTack","Mahipal Narwal",0
"Season2","SuperTack","Tae Deok Eom",0
"Season2","SuperTack","Wasim Sajjad",0
"Season2","SuperTack","Sinotharan Kanesharajah",0
"Season2","SuperTack","Ajay Thakur",0
"Season2","SuperTack","Masayuki Shimokawa",0
"Season2","SuperTack","Simon Kibura",0
"Season2","SuperTack","Dong Ju Hong",0
"Season2","SuperTack","Jang Kun Lee",0
"Season2","SuperTack","Balbir Singh",0
"Season2","SuperTack","Bhupender Singh",0
"Season2","SuperTack","Chandran Ranjit",0
"Season2","SuperTack","Gurpreet Singh",0
"Season2","SuperTack","Gurvinder Singh",0
"Season2","SuperTack","Jasmer Singh Gulia",0
"Season2","SuperTack","Pawan Kumar",0
"Season2","SuperTack","Gokul Shitole",0
"Season2","SuperTack","Parmod Narwal",0
"Season2","SuperTack","Vikas Tomar",0
"Season2","SuperTack","D. Gopu",0
"Season2","SuperTack","Mahendra Ganesh Rajput",0
"Season2","SuperTack","Bajirao Hodage",0
"Season2","SuperTack","Sachin Shingade",0
"Season2","SuperTack","Preetam Chhillar",0
"Season2","SuperTack","Sagar Khatale",0
"Season2","SuperTack","Shyam Kumar Sah",0
"Season2","SuperTack","Sukesh Hegde",0
"Season2","SuperTack","Vishal Mane",0
"Season2","SuperTack","Wazir Singh",0
"Season2","SuperTack","Rakesh Kumar",0
"Season2","SuperTack","Ravi Dalal",0
"Season2","SuperTack","Rishank Devadiga",0
"Season2","SuperTack","Rohit Rana",0
"Season2","SuperTack","Rajesh Mondal",0
"Season2","SuperTack","Shabeer Bappu",0
"Season2","SuperTack","Joginder Narwal",0
"Season2","SuperTack","Ashish Chhokar",0
"Season2","SuperTack","C. Karnan",0
"Season2","SuperTack","Pardeep Narwal",0
"Season2","SuperTack","Kazuhiro Takano",0
"Season2","SuperTack","Mohammad Maghsoudlou",0
"Season2","SuperTack","Adinath Gavali",0
"Season2","SuperTack","Vinoth Kumar",0
"Season2","SuperTack","Suresu Kumar",0
"Season2","SuperTack","Deepak Kumar Dahiya",0
"Season2","SuperTack","Parveen M. Jangra",0
"Season2","SuperTack","Dinesh Kumar",0
"Season2","SuperTack","Kedar Lal",0
"Season2","SuperTack","Rajeev Kumar",0
"Season2","SuperTack","Inderpal Bishnoi",0
"Season2","SuperTack","Sandeep Tomar",0
"Season2","SuperTack","Gopalappa Thimarayappa",0
"Season2","SuperTack","Vinod Atyalkar",0
"Season2","SuperTack","Onkar Jadhav",0
"Season2","SuperTack","Amit Rathi",0
"Season2","SuperTack","Sachin V.",0
"Season2","SuperTack","Manoj Dhull",0
"Season2","SuperTack","Surender Singh",0
"Season2","SuperTack","Rakesh Narwal",0
"Season2","SuperTack","Manoj Kumar Gora",0
"Season2","SuperTack","Sonu Narwal",0
"Season2","SuperTack","Varinder Singh",0
"Season2","SuperTack","Abhinandan Kumar",0
"Season2","SuperTack","Deepak Narwal",0
"Season2","SuperTack","T. Prasad",0
"Season2","SuperTack","Amit Kumar",0
"Season2","SuperTack","Isac Antony",0
"Season2","SuperTack","Jishnu",0
"Season2","SuperTack","Rohit Kumar Choudary",0
"Season2","SuperTack","K. Prapanjan",0
"Season2","SuperTack","Avnish Kumar",0
"Season2","SuperTack","Anoop E.V.",0
"Season2","SuperTack","Anil Singh",0
"Season2","SuperTack","Aman Kumar",0
"Season2","SuperTack","Ravit Kumar",0
"Season2","SuperTack","Tushar Patil",0
"Season2","SuperTack","Sanjay Kumar",0
"Season2","SuperTack","Ravi V.",0
"Season2","SuperTack","Yogesh Hooda",0
"Season2","SuperTack","Hyunil Park",0
"Season2","SuperTack","Meraj Sheykh",0
"Season2","SuperTack","Michal Spiczko",0
"Season2","SuperTack","Muhammad Tariq",0
"Season2","SuperTack","Vijay Malik",0
"Season2","SuperTack","Rohit Baliyan",0
"Season2","SuperTack","Vir Singh Yadav",0
"Season2","SuperTack","Selvamani K",0
"Season2","SuperTack","Amit Kumar Tomar",0
"Season2","SuperTack","Vineet Sharma",0
"Season2","SuperTack","Arvind Baliyan",0
"Season2","SuperTack","Jasmer Singh",0
"Season3","SuperTack","Sandeep Dhull",6
"Season3","SuperTack","C. Arun",5
"Season3","SuperTack","Manjeet Chhillar",5
"Season3","SuperTack","Jasmer Singh Gulia",5
"Season3","SuperTack","Nilesh Shinde",4
"Season3","SuperTack","Manoj Kumar",4
"Season3","SuperTack","Ravinder Pahal",4
"Season3","SuperTack","Rajesh Narwal",3
"Season3","SuperTack","Rohit Rana",3
"Season3","SuperTack","Dharmaraj Cheralathan",3
"Season3","SuperTack","Meraj Sheykh",3
"Season3","SuperTack","Kuldeep Singh",3
"Season3","SuperTack","Amit Rathi",2
"Season3","SuperTack","Anil Shriram Nimbolkar",2
"Season3","SuperTack","Pawan Sehrawat",2
"Season3","SuperTack","Rahul Kumar",2
"Season3","SuperTack","Jang Kun Lee",2
"Season3","SuperTack","Rakesh Kumar",2
"Season3","SuperTack","Rahul Chaudhari",2
"Season3","SuperTack","Mohit Chhillar",2
"Season3","SuperTack","Sandeep Narwal",2
"Season3","SuperTack","D. Suresh Kumar",2
"Season3","SuperTack","Mahendra Ganesh Rajput",2
"Season3","SuperTack","Bajirao Hodage",1
"Season3","SuperTack","Sachin Shingade",1
"Season3","SuperTack","Sukesh Hegde",1
"Season3","SuperTack","Shrikant Tewthia",1
"Season3","SuperTack","Shyam Kumar Sah",1
"Season3","SuperTack","Samarjeet Singh",1
"Season3","SuperTack","Deepak Kumar",1
"Season3","SuperTack","Sunil Kumar",1
"Season3","SuperTack","Deepak Narwal",1
"Season3","SuperTack","Gangadhari Mallesh",1
"Season3","SuperTack","Jeeva Kumar",1
"Season3","SuperTack","Nitin Tomar",1
"Season3","SuperTack","Surjeet",1
"Season3","SuperTack","Gnanasekaran M",1
"Season3","SuperTack","Somvir",1
"Season3","SuperTack","Ravi Kumar",1
"Season3","SuperTack","Rishank Devadiga",1
"Season3","SuperTack","Hadi Oshtorak",1
"Season3","SuperTack","Umesh Mhatre",1
"Season3","SuperTack","Satish Kumar",0
"Season3","SuperTack","Krushna Madane",0
"Season3","SuperTack","Deepak Kumar Rathee",0
"Season3","SuperTack","Tushar Patil",0
"Season3","SuperTack","Yogesh Hooda",0
"Season3","SuperTack","Nilesh Salunke",0
"Season3","SuperTack","Felix Odhiambo Opana",0
"Season3","SuperTack","Navjot Singh",0
"Season3","SuperTack","Sandeep",0
"Season3","SuperTack","Abolfazel Maghsodlo",0
"Season3","SuperTack","Hadi Tajik",0
"Season3","SuperTack","Satish Kumar",0
"Season3","SuperTack","Ravinandan G.M.",0
"Season3","SuperTack","Sushil Vijay Bhosle",0
"Season3","SuperTack","Manpreet Singh",0
"Season3","SuperTack","Lo Chia Wei",0
"Season3","SuperTack","Anil Kumar",0
"Season3","SuperTack","Sanju",0
"Season3","SuperTack","Virender Wazir Singh",0
"Season3","SuperTack","Manoj Dhull",0
"Season3","SuperTack","Surender Singh",0
"Season3","SuperTack","Vijender Singh",0
"Season3","SuperTack","T. Prasad",0
"Season3","SuperTack","Isac Antony",0
"Season3","SuperTack","Rohit Kumar Prajapat",0
"Season3","SuperTack","Pardeep Narwal",0
"Season3","SuperTack","Mohammad Maghsoudlou",0
"Season3","SuperTack","Ashish Kumar",0
"Season3","SuperTack","Rakesh Narwal",0
"Season3","SuperTack","Fazel Atrachali",0
"Season3","SuperTack","Rohit Baliyan",0
"Season3","SuperTack","Jay Bahadur Bohara",0
"Season3","SuperTack","Selvamani K",0
"Season3","SuperTack","David Mosambayi",0
"Season3","SuperTack","Vineet Sharma",0
"Season3","SuperTack","Narendar Kumar",0
"Season3","SuperTack","Parvesh Attri",0
"Season3","SuperTack","Nirbhay Narwal",0
"Season3","SuperTack","Hardeep Duhan",0
"Season3","SuperTack","Jagdeesha K.K.",0
"Season3","SuperTack","Anil Kashinath Patil",0
"Season3","SuperTack","Darshan",0
"Season3","SuperTack","Rohit Kumar",0
"Season3","SuperTack","Kalimuthu Balamahendran",0
"Season3","SuperTack","Kashiling Adake",0
"Season3","SuperTack","Kuldeep Singh",0
"Season3","SuperTack","Mahesh Goud",0
"Season3","SuperTack","Mahipal Narwal",0
"Season3","SuperTack","Gurvinder Singh",0
"Season3","SuperTack","Masayuki Shimokawa",0
"Season3","SuperTack","Simon Kibura",0
"Season3","SuperTack","Seong Ryeol Kim",0
"Season3","SuperTack","Tae Deok Eom",0
"Season3","SuperTack","Wei Yang",0
"Season3","SuperTack","Ajay Thakur",0
"Season3","SuperTack","Amit Singh Chhillar",0
"Season3","SuperTack","Anup Kumar",0
"Season3","SuperTack","Bhupender Singh",0
"Season3","SuperTack","Deepak Niwas Hooda",0
"Season3","SuperTack","Navneet Gautam",0
"Season3","SuperTack","Nitin More",0
"Season3","SuperTack","Pravin Niwale",0
"Season3","SuperTack","Jasvir Singh",0
"Season3","SuperTack","Rajaguru Subramanian",0
"Season3","SuperTack","Rajesh Mondal",0
"Season3","SuperTack","Raju Lal Choudhary",0
"Season3","SuperTack","Ram Kumar Sah",0
"Season3","SuperTack","Shabeer Bappu",0
"Season3","SuperTack","Shrikant Jadhav",0
"Season3","SuperTack","Amit Hooda",0
"Season3","SuperTack","Vinod",0
"Season3","SuperTack","Rohit Kumar Choudary",0
"Season3","SuperTack","K. Prapanjan",0
"Season3","SuperTack","Anoop E.V.",0
"Season3","SuperTack","G.S. Manikandan",0
"Season3","SuperTack","Vinoth Paulyas",0
"Season3","SuperTack","Vijin Thangadurai",0
"Season3","SuperTack","Sonu Narwal",0
"Season3","SuperTack","Ran Singh",0
"Season3","SuperTack","Girish Maruti Ernak",0
"Season3","SuperTack","Somvir Shekhar",0
"Season3","SuperTack","Rakesh Singh Kumar",0
"Season3","SuperTack","Surjeet Narwal",0
"Season3","SuperTack","Surjeet Singh",0
"Season3","SuperTack","Vishal Mane",0
"Season3","SuperTack","Wazir Singh",0
"Season3","SuperTack","Sunil Jaipal",0
"Season3","SuperTack","Surender Nada",0
"Season3","SuperTack","Prashant Chavan",0
"Season3","SuperTack","Parmod Narwal",0
"Season3","SuperTack","D. Gopu",0
"Season3","SuperTack","Prashant Kumar Rai",0
"Season3","SuperTack","Pawan Kumar",0
"Season3","SuperTack","Preetam Chhillar",0
"Season3","SuperTack","Pradeep Kumar",0
"Season3","SuperTack","Vinoth Kumar",0
"Season3","SuperTack","Suresu Kumar",0
"Season3","SuperTack","Deepak Kumar Dahiya",0
"Season3","SuperTack","Vikas Kale",0
"Season3","SuperTack","Kedar Lal",0
"Season3","SuperTack","Deepak Dhull",0
"Season4","SuperTack","Dharmaraj Cheralathan",8
"Season4","SuperTack","Fazel Atrachali",7
"Season4","SuperTack","Ashish Kumar",6
"Season4","SuperTack","Sachin Shingade",5
"Season4","SuperTack","Shabeer Bappu",5
"Season4","SuperTack","Kuldeep Singh",5
"Season4","SuperTack","Anil Kumar",4
"Season4","SuperTack","Surjeet",4
"Season4","SuperTack","Surender Nada",4
"Season4","SuperTack","Amit Hooda",4
"Season4","SuperTack","Hadi Oshtorak",3
"Season4","SuperTack","Meraj Sheykh",3
"Season4","SuperTack","Vishal Mane",3
"Season4","SuperTack","Rakesh Kumar",3
"Season4","SuperTack","Kashiling Adake",3
"Season4","SuperTack","Mohit Chhillar",3
"Season4","SuperTack","Mahipal Narwal",2
"Season4","SuperTack","Jasvir Singh",2
"Season4","SuperTack","Jeeva Kumar",2
"Season4","SuperTack","Sandeep Narwal",2
"Season4","SuperTack","Joginder Narwal",2
"Season4","SuperTack","D. Gopu",2
"Season4","SuperTack","Ravinder Pahal",2
"Season4","SuperTack","Girish Maruti Ernak",2
"Season4","SuperTack","Bajirao Hodage",2
"Season4","SuperTack","S Mahalingam",2
"Season4","SuperTack","Monu Goyat",1
"Season4","SuperTack","Sumit Singh",1
"Season4","SuperTack","Rohit Kumar",1
"Season4","SuperTack","Umesh Mhatre",1
"Season4","SuperTack","C. Arun",1
"Season4","SuperTack","Ran Singh",1
"Season4","SuperTack","Pardeep Narwal",1
"Season4","SuperTack","Sunil Kumar",1
"Season4","SuperTack","Shrikant Tewthia",1
"Season4","SuperTack","Somvir Shekhar",1
"Season4","SuperTack","Rajesh Narwal",1
"Season4","SuperTack","Anup Kumar",1
"Season4","SuperTack","Manjeet Chhillar",1
"Season4","SuperTack","Nitin Madane",1
"Season4","SuperTack","Rahul Chaudhari",1
"Season4","SuperTack","Rajesh Mondal",0
"Season4","SuperTack","Nilesh Shinde",0
"Season4","SuperTack","Manoj Kumar",0
"Season4","SuperTack","Mahesh Goud",0
"Season4","SuperTack","Bhupender Singh",0
"Season4","SuperTack","Deepak Niwas Hooda",0
"Season4","SuperTack","Jang Kun Lee",0
"Season4","SuperTack","Ajay Thakur",0
"Season4","SuperTack","Amit Singh Chhillar",0
"Season4","SuperTack","Jeeva Gopal",0
"Season4","SuperTack","Gurvinder Singh",0
"Season4","SuperTack","Jasmer Singh Gulia",0
"Season4","SuperTack","Shrikant Jadhav",0
"Season4","SuperTack","Ram Kumar Sah",0
"Season4","SuperTack","Ravi Dalal",0
"Season4","SuperTack","Rishank Devadiga",0
"Season4","SuperTack","Rohit Rana",0
"Season4","SuperTack","Rupesh Tomar",0
"Season4","SuperTack","Sukesh Hegde",0
"Season4","SuperTack","Surjeet Narwal",0
"Season4","SuperTack","Surjeet Singh",0
"Season4","SuperTack","Md. Arduzzaman Munshi",0
"Season4","SuperTack","Prashant Chavan",0
"Season4","SuperTack","Parmod Narwal",0
"Season4","SuperTack","Sunny",0
"Season4","SuperTack","Deepak Narwal",0
"Season4","SuperTack","Mohammad Maghsoudlou",0
"Season4","SuperTack","Vinod",0
"Season4","SuperTack","K. Prapanjan",0
"Season4","SuperTack","Vinoth Paulyas",0
"Season4","SuperTack","Amit Rathi",0
"Season4","SuperTack","Manoj Dhull",0
"Season4","SuperTack","Surender Singh",0
"Season4","SuperTack","Ravi Kumar",0
"Season4","SuperTack","Tushar Patil",0
"Season4","SuperTack","Sanjay Kumar",0
"Season4","SuperTack","Yogesh Hooda",0
"Season4","SuperTack","Prashant Kumar Rai",0
"Season4","SuperTack","Pawan Kumar",0
"Season4","SuperTack","D. Suresh Kumar",0
"Season4","SuperTack","Mahendra Ganesh Rajput",0
"Season4","SuperTack","Preetam Chhillar",0
"Season4","SuperTack","Vinoth Kumar",0
"Season4","SuperTack","Suresu Kumar",0
"Season4","SuperTack","Deepak Kumar Dahiya",0
"Season4","SuperTack","Deepak Dhull",0
"Season4","SuperTack","Vijin Thangadurai",0
"Season4","SuperTack","Sonu Narwal",0
"Season4","SuperTack","Shashank Wankhede",0
"Season4","SuperTack","Rahul Kumar",0
"Season4","SuperTack","Sandeep Dhull",0
"Season4","SuperTack","Nilesh Salunke",0
"Season4","SuperTack","Abolfazel Maghsodlo",0
"Season4","SuperTack","Hadi Tajik",0
"Season4","SuperTack","Lo Chia Wei",0
"Season4","SuperTack","Anil Kumar",0
"Season4","SuperTack","Somvir",0
"Season4","SuperTack","Pawan Sehrawat",0
"Season4","SuperTack","Nitin Tomar",0
"Season4","SuperTack","Phonchoo Tin",0
"Season4","SuperTack","Sagar B. Krishna",0
"Season4","SuperTack","Parvesh Bhainswal",0
"Season4","SuperTack","Vishal Bharadwaj",0
"Season4","SuperTack","Sanket Chavan",0
"Season4","SuperTack","Sombir",0
"Season4","SuperTack","Ajay Singh",0
"Season4","SuperTack","Akshay Jadhav",0
"Season4","SuperTack","Vikash Khandola",0
"Season4","SuperTack","Nitin Kumar",0
"Season4","SuperTack","Sunil Kumar",0
"Season4","SuperTack","Dalbir",0
"Season4","SuperTack","Ravindra Ramesh Kumavat",0
"Season4","SuperTack","Amit Nagar",0
"Season4","SuperTack","Parveen Narwal",0
"Season4","SuperTack","Athul M S",0
"Season4","SuperTack","Vikash Kumar",0
"Season4","SuperTack","Ravinder Kumar",0
"Season4","SuperTack","Ajay Kumar",0
"Season4","SuperTack","Jawahar",0
"Season4","SuperTack","Vinod Kumar",0
"Season4","SuperTack","Selvamani K",0
